TEMP,HE_IN_INFL,HE_OUT_INFL,HE_IN_TEMP,HE_OUT_TEMP,HE_IN_PRES,HE_OUT_PRES,HE_LABL
17.158,566.250052,649.264,14.0307,17.29,16.32214,18.94006,0
17.17,566.2859152000001,649.136,13.9499,17.29,16.312379999999997,18.94001,0
17.182000000000002,565.6295266,650.712,14.0122,17.15,16.314239999999998,18.94005,0
17.116,563.4454216,649.5880000000001,14.0059,17.12,16.32176,18.94006,0
17.055999999999997,563.4413804999999,649.284,13.9263,17.3,16.31992,18.940089999999998,0
16.944000000000003,564.1606009,648.354,14.0036,17.3,16.31866,18.9401,0
17.096,564.4025583,647.768,14.0138,17.34,16.320999999999998,18.94012,0
17.16,564.3269065000001,647.302,13.988,17.46,16.3086,18.94012,0
17.222,566.7868255,648.008,13.9397,17.21,16.300520000000002,18.94013,0
17.256,566.3846871000001,647.69,13.9809,17.2,16.2962,18.94008,0
17.372,567.1444783,648.248,13.9931,17.26,16.29504,18.940089999999998,0
17.32,567.9719778,648.79,14.0055,17.25,16.29308,18.94011,0
17.194000000000003,567.9862737999999,649.49,13.992,17.32,16.298939999999998,18.94006,0
17.278,563.6696226,649.868,14.0065,17.28,16.30036,18.94001,0
17.18,563.2760266,649.9,14.1056,17.18,16.3034,18.94004,0
17.002,563.237031,650.014,14.0178,17.53,16.31586,18.94008,0
16.986,563.0329309,650.378,13.9941,17.16,16.32552,18.94014,0
16.972,562.2950053999999,650.85,13.9561,17.39,16.3284,18.940160000000002,0
16.844,562.1588353,651.438,13.9849,17.4,16.32992,18.94022,0
16.78,562.4853833,652.232,14.0167,17.34,16.334139999999998,18.94019,0
16.844,562.4969381,651.8340000000001,13.9996,17.29,16.33062,18.94012,0
16.81,562.6133732999999,651.352,14.1085,17.27,16.32526,18.94005,0
16.838,563.6220326,651.23,14.0916,17.24,16.32142,18.940070000000002,0
16.954,563.9027208,651.384,13.927999999999999,17.27,16.32156,18.93998,0
17.086,564.188058,652.826,14.0516,17.37,16.32376,18.93998,0
17.194000000000003,564.4800915,653.414,14.0175,17.28,16.315579999999997,18.94004,0
17.17,564.5781568,653.414,14.043,17.34,16.30872,18.940070000000002,0
17.282,564.1295496,653.55,14.0382,17.34,16.31266,18.94008,0
17.158,564.170416,654.146,14.0407,17.34,16.317339999999998,18.94015,0
17.144000000000002,562.1937479,652.874,14.065,17.44,16.30726,18.94021,0
16.972,562.4160567000001,653.56,14.1057,17.25,16.32016,18.9401,0
17.058,562.8355828,655.658,14.0478,17.23,16.333920000000003,18.94003,0
16.805999999999997,563.9522272,655.944,13.972999999999999,17.46,16.33664,18.94001,0
16.842,563.3631414,655.056,14.0423,17.4,16.33622,18.94004,0
16.884,564.8692012,654.856,14.0599,17.22,16.34102,18.93998,0
16.872,566.1556218,656.372,13.9933,17.36,16.3337,18.94008,0
16.794,566.1986224,656.1560000000001,14.0036,17.11,16.32742,18.9401,0
17.072,565.8223174,656.612,13.9488,17.37,16.3191,18.9401,0
17.04,565.6690625,658.096,14.0011,17.3,16.30998,18.94012,0
16.952,563.8162717,659.58,13.9829,17.24,16.30396,18.94014,0
17.035999999999998,566.1503617999999,658.2760000000001,13.963,17.37,16.303320000000003,18.94014,0
17.008,566.1592832,658.826,14.0798,17.57,16.31246,18.94015,0
16.88,566.4219647000001,659.018,13.9789,17.35,16.31654,18.94014,0
16.892,566.4699266,658.576,14.0609,17.42,16.31948,18.94008,0
16.998,564.2779119,659.5,13.9872,17.34,16.32372,18.94011,0
16.977999999999998,563.1601693,660.1160000000001,14.1053,17.26,16.33002,18.940089999999998,0
16.912,561.6780583999999,659.408,13.9938,17.43,16.321839999999998,18.940070000000002,0
16.956,562.0306157000001,661.32,14.0597,17.22,16.33022,18.94006,0
16.98,565.062845,663.4639999999999,14.0388,17.44,16.3398,18.94008,0
16.848,566.1889482,663.572,14.0534,17.41,16.34376,18.94011,0
16.92,566.4472768999999,666.2639999999999,14.0388,17.49,16.34248,18.940160000000002,0
17.038,566.4440826,667.64,14.0015,17.54,16.344179999999998,18.940179999999998,0
17.032,566.4161382,667.078,14.0901,17.2,16.34432,18.94019,0
17.026,562.1453368,665.9639999999999,13.9775,17.35,16.34056,18.940179999999998,0
17.03,561.8174349999999,667.64,14.0213,17.42,16.33932,18.940179999999998,0
16.878,565.2582288,666.6160000000001,14.0387,17.48,16.33904,18.94011,0
16.812,564.8299927999999,667.96,14.107999999999999,17.44,16.33912,18.9401,0
16.612000000000002,564.4606804,669.8660000000001,14.0832,17.4,16.33782,18.940089999999998,0
16.598,565.200026,672.27,14.1193,17.54,16.33458,18.9401,0
16.586,565.6824159,672.328,14.0528,17.49,16.33306,18.940089999999998,0
16.588,565.1104138999999,674.424,14.1444,17.31,16.33624,18.94008,0
16.658,564.80908,676.02,14.043,17.56,16.32824,18.94013,0
16.714000000000002,565.5735563,676.1360000000001,14.0457,17.38,16.328020000000002,18.94014,0
16.516,566.6296191,676.21,14.0233,17.42,16.32616,18.940160000000002,0
16.432000000000002,563.9085611,677.066,14.0339,17.35,16.32732,18.94013,0
16.524,565.1022123,676.302,14.1238,17.45,16.32566,18.94015,0
16.482,563.4967885,676.19,14.0322,17.56,16.33494,18.9401,0
16.596,562.5476911000001,677.312,14.1005,17.56,16.33854,18.94011,0
16.808,563.0723313999999,679.2919999999999,14.065,17.47,16.35206,18.940070000000002,0
16.736,563.435596,679.2080000000001,14.0539,17.59,16.349320000000002,18.940089999999998,0
16.722,563.4754971,680.788,14.1109,17.63,16.35268,18.94006,0
16.65,563.2339017,681.432,14.0617,17.67,16.35288,18.94011,0
16.555999999999997,566.3767562,683.298,14.0914,17.63,16.34548,18.94014,0
16.496,566.0917099,683.7560000000001,14.0117,17.5,16.33674,18.94019,0
16.698,564.5850158,686.418,14.1122,17.6,16.3495,18.94022,0
16.592,565.2349527000001,687.938,14.1765,17.7,16.34604,18.94032,0
16.588,562.1542354,691.0239999999999,14.0702,17.68,16.34844,18.94034,0
16.596,565.2081502999999,692.074,14.1627,17.38,16.3498,18.9403,0
16.576,565.0989852000001,693.308,14.1004,17.47,16.35206,18.940260000000002,0
16.49,563.9617206,695.174,14.0819,17.76,16.352339999999998,18.94022,1
16.596,564.7120961,698.0939999999999,14.149000000000001,17.84,16.35912,18.94021,1
16.668,562.7309925,698.8639999999999,14.1613,17.6,16.36116,18.940179999999998,1
16.684,563.8470118,701.166,14.0383,17.67,16.3586,18.94025,1
16.686,565.1253068,702.4939999999999,14.0968,17.57,16.3641,18.94029,1
16.63,565.4122574,704.56,14.1121,17.58,16.35824,18.940260000000002,1
16.387999999999998,568.0318535,705.34,14.1238,17.53,16.3577,18.94022,1
16.292,566.228601,707.306,14.0605,17.82,16.35262,18.94023,1
16.272000000000002,564.5465206,707.936,14.1976,17.65,16.35706,18.9402,1
16.09,565.6041974999999,710.8639999999999,14.1674,17.78,16.357979999999998,18.94022,1
16.116,566.7587891,711.9760000000001,14.2239,17.72,16.35662,18.94027,1
16.236,566.9083703,713.498,14.1526,17.81,16.35698,18.94032,1
16.256,567.2860312000001,714.87,14.1638,17.65,16.361060000000002,18.94029,1
16.13,563.0241825,718.1360000000001,14.1774,17.78,16.37086,18.940360000000002,1
16.204,562.8620063,720.2660000000001,14.1703,17.58,16.38066,18.94035,1
16.128,564.18695,722.9680000000001,14.2429,17.76,16.38682,18.940379999999998,1
16.044,564.5940037,725.28,14.2216,17.91,16.39152,18.94042,1
15.866,565.8592081,727.2460000000001,14.172,17.81,16.40022,18.94047,1
15.852,565.9455168,730.71,14.165999999999999,17.85,16.3964,18.94039,1
15.725999999999999,564.7007095,732.918,14.1638,17.88,16.399279999999997,18.94044,1
15.76,564.3582072,735.8580000000001,14.1787,17.63,16.400579999999998,18.94049,1
15.638,568.4844192,739.622,14.2543,17.99,16.39914,18.94047,1
15.572000000000001,567.4928112000001,743.64,14.2243,18.15,16.387620000000002,18.940520000000003,1
15.515999999999998,567.0383485,745.7739999999999,14.2831,17.77,16.390079999999998,18.94057,1
15.628,567.7710829,748.7860000000001,14.3302,17.93,16.381420000000002,18.940579999999997,1
15.444,567.5092162999999,752.654,14.2421,17.97,16.39198,18.94055,1
15.427999999999999,570.609007,755.5360000000001,14.2347,17.87,16.39716,18.94057,1
15.488,567.49288,759.6619999999999,14.2615,18.1,16.416079999999997,18.940579999999997,1
15.462,566.6290671,763.498,14.2365,18.3,16.42468,18.94069,1
15.302,570.0393909,766.942,14.2344,18.14,16.42448,18.94069,1
15.162,569.5346142999999,770.83,14.2808,18.01,16.4196,18.941029999999998,1
16.86,560.0,622.16,14.1109,17.64,16.3148,18.94085,0
16.585,566.1447579,622.615,14.1104,17.46,16.3117,18.940675,0
16.63666667,564.3509807,622.3066667,14.0756,17.46,16.31833333,18.94071667,0
16.6275,563.5526739000001,622.5325,14.1213,17.55,16.3296,18.9407,0
16.544,563.4403894999999,623.5,14.0764,17.53,16.335079999999998,18.940739999999998,0
16.486,563.0915562000001,623.644,14.0678,17.44,16.3376,18.94068,0
16.558,562.642022,624.562,14.0737,17.66,16.34146,18.94073,0
16.35,564.1816779,626.244,14.0713,17.48,16.343,18.94068,0
16.317999999999998,564.1598113,626.2180000000001,14.0911,17.59,16.3357,18.94071,0
16.38,563.3819477000001,627.104,14.0489,17.56,16.32592,18.940579999999997,0
16.428,563.6907208,628.158,14.1049,17.57,16.332539999999998,18.94063,0
16.324,562.6704625,627.264,14.2297,17.61,16.33274,18.94063,0
16.52,562.3052614,627.1419999999999,14.0618,17.6,16.33504,18.94053,0
16.498,561.8992288,627.148,14.0315,17.58,16.33326,18.940479999999997,0
16.4,562.9974573,625.436,14.0762,17.69,16.33586,18.94056,0
16.332,564.2172063999999,625.79,14.0783,17.49,16.33002,18.94055,0
16.482,563.8942355,627.006,14.0605,17.62,16.33124,18.94055,0
16.35,564.2968186,625.492,14.1025,17.4,16.3206,18.94068,0
16.204,563.9109756,626.356,14.0971,17.59,16.323179999999997,18.940720000000002,0
16.302,563.6821162,627.342,14.137,17.71,16.326079999999997,18.94073,0
16.278,562.4908071000001,626.788,13.9969,17.48,16.32978,18.9407,0
16.316,562.7891881,626.818,14.0984,17.38,16.33028,18.94068,0
16.316,563.5338605000001,628.256,14.0417,17.41,16.34496,18.94071,0
16.494,566.0155607,627.342,14.0748,17.74,16.34524,18.94069,0
16.518,567.0727258,626.6519999999999,14.0604,17.63,16.34618,18.94069,0
16.544,566.3620382,625.88,14.1193,17.44,16.344379999999997,18.94068,0
16.362000000000002,566.3330143,627.434,14.0691,17.49,16.35116,18.94069,0
16.5,564.5440103,627.46,14.1255,17.37,16.34692,18.94063,0
16.49,563.501524,626.682,14.1098,17.53,16.34992,18.94068,0
16.41,563.0917261,626.596,14.1556,17.62,16.354860000000002,18.94069,0
16.4,563.2458081,627.9580000000001,14.045,17.71,16.35226,18.94071,0
16.4,563.5983677,625.39,14.1199,17.73,16.352999999999998,18.940720000000002,0
16.284000000000002,563.6134097,626.384,14.0784,17.79,16.34838,18.94073,0
16.284000000000002,564.8440613,628.068,14.0947,17.75,16.34682,18.9407,0
16.372,563.9460905000001,628.558,14.1373,17.56,16.33674,18.94068,0
16.354,565.6764584,627.762,14.1215,17.57,16.34436,18.94065,0
16.328,566.0529727999999,627.664,14.1213,17.56,16.34086,18.94061,0
16.372,566.0459267000001,625.944,14.1074,17.44,16.343239999999998,18.9406,0
16.326,564.8178813,625.47,14.1322,17.6,16.33608,18.94064,0
16.324,565.7331161000001,624.568,14.1183,17.53,16.33536,18.94065,0
16.298,564.6287978999999,624.906,14.1028,17.55,16.32834,18.94066,0
16.418,564.585404,625.258,14.0968,17.51,16.32432,18.94066,0
16.436,564.0423879,626.3,14.0546,17.66,16.330920000000003,18.940720000000002,0
16.38,562.9569697000001,625.514,14.1329,17.52,16.344,18.9406,0
16.432000000000002,563.8871262,627.3240000000001,14.1419,17.57,16.347160000000002,18.9406,0
16.44,562.0926967999999,627.386,14.1207,17.75,16.3532,18.94067,0
16.317999999999998,562.5878852000001,627.222,14.0734,17.54,16.35812,18.94069,0
16.32,563.4413413,626.0419999999999,14.1849,17.56,16.3524,18.94066,0
16.312,563.4963524,626.822,14.0759,17.72,16.3462,18.94078,0
16.204,563.4729123,626.1080000000001,14.1517,17.57,16.34098,18.94083,0
16.24,563.9764871,625.736,14.137,17.47,16.33846,18.94076,0
16.392,564.0136305,624.948,14.0706,17.64,16.3425,18.94078,0
16.346,561.249868,623.93,14.0999,17.65,16.34004,18.940739999999998,0
16.482,565.4578769,624.258,14.1344,17.71,16.34212,18.94073,0
16.508,565.3749884,624.596,14.0911,17.83,16.34522,18.94071,0
16.465999999999998,565.3793011,623.856,14.1505,17.56,16.345579999999998,18.9407,0
16.302,565.6716602999999,624.062,14.1083,17.52,16.33566,18.94068,0
16.234,565.3910639,624.394,14.0877,17.69,16.3421,18.9407,0
16.128,565.5524346,624.97,14.1134,17.52,16.3477,18.94065,0
15.975999999999999,565.862067,623.414,14.1058,17.73,16.35076,18.94063,0
15.94,566.3163304,623.89,14.177999999999999,17.65,16.3494,18.94071,0
15.904000000000002,566.548089,623.068,14.0857,17.77,16.34838,18.94066,0
15.952,566.4836625,623.63,14.0606,17.63,16.35332,18.94067,0
15.942,567.3527491,623.078,14.0948,17.48,16.347379999999998,18.94067,0
16.144000000000002,566.6108169,623.278,14.0812,17.68,16.350579999999997,18.940620000000003,0
16.144000000000002,566.7090856000001,624.034,14.1113,17.61,16.34986,18.940620000000003,0
16.172,564.3944226,625.46,14.107000000000001,17.68,16.34854,18.9407,0
16.162,565.2984856,626.076,14.0531,17.6,16.34146,18.94069,0
16.168,563.4063514,626.398,14.1162,17.42,16.3372,18.94067,0
16.067999999999998,564.5230167000001,626.37,14.0927,17.62,16.328039999999998,18.9407,0
16.067999999999998,564.4491482000001,626.504,14.1085,17.7,16.330479999999998,18.94064,0
16.07,564.8533823,626.466,14.1708,17.55,16.33134,18.94066,0
16.082,565.0519422,626.1619999999999,14.1283,17.65,16.3345,18.94068,0
16.092,564.4065406000001,625.868,14.0974,17.77,16.34394,18.940720000000002,0
16.094,564.9178522000001,626.81,14.0882,17.69,16.3539,18.94077,0
16.088,565.1917463,626.7180000000001,14.1025,17.57,16.3464,18.94087,0
16.137999999999998,565.1415319,627.352,14.1426,17.73,16.347820000000002,18.940839999999998,0
16.296,565.3412423999999,627.87,14.1163,17.76,16.346,18.9408,0
16.344,565.4291132000001,627.352,14.0456,17.4,16.33616,18.94083,0
16.25,564.8138882000001,627.128,14.1652,17.6,16.332620000000002,18.94081,0
16.364,565.3998824,626.452,14.209000000000001,17.57,16.3394,18.940739999999998,0
16.384,563.1237045,626.456,14.1012,17.46,16.34536,18.94077,0
16.178,561.9445128,625.112,14.0556,17.65,16.33336,18.94086,0
16.076,561.933308,625.62,14.1402,17.63,16.341620000000002,18.940839999999998,0
16.004,562.1232805,625.33,14.0901,17.87,16.344260000000002,18.9408,0
15.894,562.7634616,626.47,14.1008,17.59,16.34256,18.94081,0
15.91,562.8103416,625.48,14.1618,17.5,16.3424,18.9408,0
15.97,562.3331781,626.872,14.1646,17.64,16.3538,18.94081,0
15.942,562.1632545,627.33,14.2029,17.71,16.35398,18.94079,0
16.116,563.869027,627.132,14.1148,17.7,16.352520000000002,18.94081,0
16.148,563.2238595,627.08,14.128,17.88,16.359,18.94078,0
16.09,563.81542,628.062,14.1056,17.7,16.352420000000002,18.94079,0
15.937999999999999,564.2932587,627.97,14.0966,17.6,16.35266,18.94078,0
16.066,564.0047971,627.408,14.1885,17.75,16.35332,18.940839999999998,0
15.914000000000001,563.5116264,627.536,14.1433,17.68,16.35892,18.940910000000002,0
15.93,563.6775916,626.39,14.1537,17.89,16.35794,18.94097,0
15.975999999999999,563.871049,626.41,14.0989,17.96,16.36842,18.94096,0
16.136,564.0251671,626.8480000000001,14.1237,17.66,16.36572,18.940939999999998,0
16.148,564.3705984000001,626.91,14.1087,17.79,16.36212,18.940939999999998,0
16.122,565.4873828,627.4540000000001,14.1353,17.67,16.359479999999998,18.94089,0
16.002,565.5655305,627.446,14.1679,17.73,16.34756,18.9409,0
15.864,564.8013384,626.2,14.129000000000001,17.78,16.3439,18.940929999999998,0
15.824000000000002,564.4753602999999,625.23,14.1531,17.63,16.352420000000002,18.940910000000002,0
15.764000000000001,563.7419046,623.63,14.1589,17.79,16.36294,18.94087,0
15.834000000000001,562.868008,622.31,14.1404,17.88,16.3716,18.94086,0
15.792,563.0288529000001,622.83,14.1623,17.71,16.38734,18.940839999999998,0
15.918,562.8494649,623.174,14.1608,17.81,16.39094,18.94081,0
15.856,563.4243496,621.934,14.1125,17.72,16.3874,18.940820000000002,0
15.845999999999998,563.0719001,622.3919999999999,14.1154,17.76,16.38252,18.940820000000002,0
15.852,563.5303215,623.224,14.157,17.81,16.382260000000002,18.94085,0
15.936,563.4912648,622.684,14.1958,17.87,16.37764,18.940839999999998,0
15.898,563.534367,623.3380000000001,14.1779,17.86,16.3781,18.9409,0
15.988,563.8745619,623.876,14.1257,17.54,16.37816,18.940929999999998,0
15.974,563.9885122999999,625.802,14.224,17.92,16.385460000000002,18.94095,0
15.924000000000001,563.8719659,626.058,14.1677,17.77,16.37544,18.94102,0
15.966,563.6496123,625.434,14.1588,17.81,16.37434,18.94105,0
15.99,563.9439105,625.44,14.1886,17.59,16.37218,18.94102,0
15.86,563.3765115,625.712,14.1701,17.8,16.375239999999998,18.94107,0
15.806,561.1949351,624.27,14.1564,17.78,16.3685,18.941110000000002,0
15.754000000000001,561.6130561000001,624.118,14.1667,17.77,16.37148,18.9411,0
15.6,561.6269388,624.95,14.1642,17.82,16.3769,18.94115,0
15.466,561.8156817,624.306,14.1715,17.85,16.38356,18.94115,0
15.517999999999999,561.7606306,623.328,14.2198,17.99,16.37432,18.941110000000002,0
15.4,562.7921891,622.934,14.1984,17.8,16.37528,18.94115,0
15.42,562.7350466,622.55,14.1975,17.98,16.3783,18.9411,0
15.544,562.6554057999999,621.31,14.2115,17.82,16.37884,18.94105,0
15.554,563.1016559999999,621.92,14.1981,18.0,16.37358,18.94104,0
15.456,563.0917099,622.32,14.1946,18.07,16.38206,18.94109,1
15.612,561.9440859,622.812,14.2091,17.94,16.37614,18.94102,1
15.595999999999998,562.0949057,623.974,14.1848,17.86,16.36758,18.94107,1
15.52,562.3074184999999,624.2040000000001,14.2061,17.93,16.3627,18.94114,1
15.51,563.5167286000001,622.948,14.2091,18.0,16.3615,18.941229999999997,1
15.524000000000001,563.5166774,622.356,14.1844,17.89,16.35996,18.941229999999997,1
15.292,564.1947908,621.422,14.1351,17.85,16.367620000000002,18.941329999999997,1
15.174000000000001,564.3279012999999,619.756,14.252,17.88,16.38066,18.94134,1
15.112,564.7393797,619.466,14.2271,17.79,16.39046,18.94136,1
14.932,563.1696482000001,618.762,14.2805,17.8,16.386779999999998,18.94135,1
14.882,562.9058957000001,618.918,14.2331,17.95,16.39526,18.94131,1
15.0,562.7122923999999,619.354,14.2536,17.96,16.39232,18.94125,1
15.04,562.907977,619.626,14.1745,18.17,16.3893,18.941270000000003,1
15.072000000000001,562.6298992000001,619.734,14.2172,17.92,16.37964,18.94126,1
15.134,561.1760825,620.37,14.1628,17.96,16.38276,18.941229999999997,1
15.064,565.2510503999999,622.246,14.2712,18.06,16.37238,18.941270000000003,1
15.014000000000001,565.8820132999999,622.258,14.2519,17.97,16.37864,18.941370000000003,1
14.92,565.7298281000001,621.078,14.2119,18.08,16.38154,18.94141,1
14.742,565.6382027000001,620.288,14.2403,18.18,16.39294,18.94144,1
14.725999999999999,565.5474859,619.804,14.2042,18.24,16.399079999999998,18.94148,1
14.86,562.2819991,617.3919999999999,14.2586,18.05,16.41026,18.94155,1
14.712,560.7954998,617.8240000000001,14.2134,18.0,16.4112,18.94154,1
14.777999999999999,560.917006,618.42,14.3134,18.14,16.410239999999998,18.941489999999998,1
14.838,560.9327218,619.02,14.3172,18.09,16.40484,18.9415,1
14.825999999999999,561.6735143,619.91,14.312999999999999,18.16,16.404120000000002,18.94152,1
14.664000000000001,561.9244557999999,620.122,14.2777,18.14,16.40258,18.94145,1
14.764000000000001,561.9957279,618.95,14.2673,18.14,16.40212,18.9414,1
14.696,562.0737406000001,618.918,14.3378,18.15,16.40774,18.94145,1
14.665999999999999,563.9603889,619.14,14.3045,18.14,16.416539999999998,18.9414,1
14.607999999999999,562.8750183,617.314,14.2698,18.01,16.42468,18.94138,1
14.527999999999999,565.848416,617.396,14.3397,18.23,16.42928,18.94143,1
16.93,560.0,636.61,14.043,17.56,16.3498,18.9405,0
16.295,565.8689863,636.54,14.065999999999999,17.67,16.33575,18.940575,0
16.24333333,564.6728257,636.6566667000001,14.043,17.49,16.33823333,18.94046667,0
16.34,563.8216837,635.8425,14.1706,17.61,16.338425,18.9404,0
16.368,563.777159,635.7959999999999,14.069,17.55,16.33416,18.940379999999998,0
16.305999999999997,561.548735,634.66,14.0367,17.48,16.33326,18.94035,0
16.387999999999998,562.0399706000001,635.794,14.0413,17.56,16.33948,18.94029,0
16.378,562.9924371000001,634.934,14.0809,17.46,16.33812,18.94035,0
16.338,562.7956967,635.308,14.0387,17.61,16.3415,18.94041,0
16.422,562.7583546,634.424,13.9776,17.48,16.34636,18.94044,0
16.4,562.6973320000001,636.02,14.1055,17.42,16.34124,18.94045,0
16.524,562.5784162,634.59,14.0766,17.54,16.34158,18.94044,0
16.596,562.9701633,634.752,14.0547,17.37,16.349320000000002,18.94044,0
16.644000000000002,563.5369521000001,634.9259999999999,14.1172,17.6,16.33922,18.9404,0
16.52,563.5685669,636.146,14.0663,17.61,16.33848,18.94034,0
16.624000000000002,563.6828617000001,635.48,13.999,17.42,16.33676,18.94035,0
16.59,563.9208378999999,636.48,14.050999999999998,17.54,16.335060000000002,18.94045,0
16.338,563.7703938999999,637.2280000000001,14.0453,17.52,16.32174,18.94043,0
16.202,563.8066297,638.552,14.0345,17.37,16.3328,18.94043,0
16.208,564.0330547,638.0740000000001,14.0623,17.35,16.33326,18.94051,0
16.098,564.6389793999999,637.318,14.1161,17.57,16.33792,18.94049,0
16.13,565.4428899000001,635.964,14.0534,17.53,16.33716,18.94044,0
16.352,564.1042502,636.872,14.0685,17.69,16.34504,18.94045,0
16.398,564.0898741000001,636.434,14.0229,17.37,16.34618,18.94046,0
16.44,564.8062116,637.896,14.0726,17.54,16.34836,18.94046,0
16.412,564.3664024,639.224,14.1081,17.43,16.35164,18.94047,0
16.41,563.8931388,640.312,14.0413,17.56,16.3529,18.94046,0
16.384,564.951108,639.948,14.0401,17.4,16.34844,18.94044,0
16.46,564.4886557,640.6519999999999,14.125,17.67,16.33876,18.94043,0
16.344,564.651317,639.6419999999999,14.0578,17.53,16.3432,18.94041,0
16.432000000000002,565.0037736,637.774,14.0461,17.57,16.33972,18.94044,0
16.404,564.6266435,638.038,14.0395,17.3,16.340120000000002,18.94039,0
16.44,563.3346409,637.404,14.0504,17.45,16.3495,18.9404,0
16.39,565.5225782000001,635.594,14.0007,17.57,16.35548,18.94041,0
16.386,565.1153035,636.31,14.0804,17.53,16.34894,18.94037,0
16.338,563.7713352999999,637.624,14.0621,17.37,16.35578,18.940379999999998,0
16.242,563.8556776,637.504,14.0803,17.33,16.35122,18.94042,0
16.256,562.8322728999999,637.964,14.0438,17.53,16.34338,18.94041,0
16.31,562.6050624,638.374,14.0461,17.38,16.339879999999997,18.94041,0
16.498,562.6413387,638.096,14.0939,17.63,16.34078,18.940479999999997,0
16.465999999999998,562.9798103999999,637.818,14.0324,17.61,16.3256,18.9405,0
16.592,563.4681595,637.066,14.1067,17.57,16.32706,18.94047,0
16.516,562.7819003999999,636.3240000000001,14.0222,17.46,16.33444,18.94053,0
16.474,562.5641665,637.59,14.0618,17.28,16.34234,18.94054,0
16.374000000000002,562.2647185,636.1519999999999,14.1298,17.4,16.34176,18.94054,0
16.428,562.1211836,636.764,14.0672,17.54,16.34778,18.94054,0
16.394000000000002,564.9224587,636.7959999999999,14.032,17.61,16.347579999999997,18.94057,0
16.448,564.9138396000001,638.018,14.1513,17.58,16.340320000000002,18.9405,0
16.448,564.744715,637.016,14.1036,17.54,16.338179999999998,18.94055,0
16.387999999999998,564.5498659,637.112,14.0424,17.53,16.33848,18.94053,0
16.284000000000002,565.0912592,637.864,14.0611,17.46,16.3463,18.94049,0
16.334,563.2315057999999,638.812,14.0767,17.42,16.34826,18.94051,0
16.47,563.0791931,639.01,14.0701,17.64,16.35464,18.94055,0
16.486,563.141592,639.436,14.0861,17.61,16.35256,18.9405,0
16.605999999999998,563.1758967000001,640.252,14.0977,17.51,16.35352,18.94054,0
16.714000000000002,565.1764003,640.316,14.1521,17.58,16.344620000000003,18.94054,0
16.68,566.3129335,639.492,14.0485,17.51,16.34272,18.94054,0
16.604,566.3469102999999,640.3380000000001,14.1007,17.49,16.3373,18.94057,0
16.632,566.4375127000001,640.788,14.0796,17.64,16.3372,18.94063,0
16.518,566.4572787999999,639.962,14.0867,17.47,16.33916,18.94053,0
16.546,565.086546,639.0980000000001,14.0954,17.32,16.34688,18.9405,0
16.394000000000002,564.0342199,638.836,14.020999999999999,17.41,16.34186,18.940520000000003,0
16.39,563.8412848999999,637.656,14.1168,17.43,16.33772,18.94046,0
16.34,562.3841623,636.566,14.1122,17.53,16.33606,18.94041,0
16.452,562.2234995,637.202,14.0701,17.51,16.32946,18.94051,0
16.33,562.6514768999999,639.014,14.0498,17.51,16.33032,18.94055,0
16.472,564.1968678999999,641.428,14.0767,17.38,16.340020000000003,18.940479999999997,0
16.39,564.265024,640.8919999999999,14.0639,17.54,16.34226,18.94053,0
16.372,564.8373722,641.102,14.0419,17.38,16.34572,18.94055,0
16.234,564.7499505,642.1659999999999,14.089,17.45,16.34112,18.94051,0
16.296,564.7429126000001,640.146,14.0693,17.5,16.3452,18.940520000000003,0
16.35,563.3050537,638.276,13.9884,17.62,16.34768,18.94054,0
16.338,562.7497854,638.314,14.0221,17.66,16.35506,18.940479999999997,0
16.364,562.3480055,638.326,14.1401,17.5,16.35502,18.94047,0
16.546,563.5364742,636.816,14.0672,17.62,16.36686,18.94046,0
16.528,563.2338012,637.396,13.994000000000002,17.53,16.357879999999998,18.94043,0
16.554000000000002,563.3573993,637.304,14.104000000000001,17.52,16.35114,18.9404,0
16.68,563.0023274,637.596,14.0663,17.49,16.34082,18.9404,0
16.68,562.2012883,636.664,14.1427,17.51,16.3354,18.94042,0
16.692,562.1832613,638.762,14.1343,17.46,16.329439999999998,18.94044,0
16.676,562.200609,638.836,14.1133,17.63,16.332079999999998,18.94046,0
16.612000000000002,561.9639705,638.744,14.1186,17.55,16.33268,18.94051,0
16.474,562.5104741,638.394,14.0275,17.63,16.3467,18.94061,0
16.462,561.3094579,640.202,14.0882,17.44,16.34976,18.940620000000003,0
16.378,561.2889453,638.77,14.1257,17.47,16.35254,18.94059,0
16.432000000000002,561.3184916,638.7919999999999,14.0615,17.42,16.350620000000003,18.94059,0
16.43,562.4356518999999,638.914,14.1069,17.53,16.345679999999998,18.94057,0
16.45,561.7792498,638.712,14.1153,17.52,16.33694,18.940579999999997,0
16.49,562.8233367,638.184,14.1223,17.46,16.3427,18.940520000000003,0
16.516,563.0659467999999,638.854,14.0804,17.44,16.33636,18.94054,0
16.476,564.1754856000001,639.052,14.0724,17.51,16.331139999999998,18.94054,0
16.404,563.0910192000001,638.692,14.1436,17.73,16.33588,18.94051,0
16.426,561.719151,639.678,14.0978,17.62,16.3409,18.94041,0
16.49,564.6591737000001,639.818,14.0697,17.56,16.32752,18.94044,0
16.534000000000002,564.6871547999999,639.456,14.034,17.42,16.3325,18.94041,0
16.484,564.011764,640.072,14.084000000000001,17.59,16.33936,18.94034,0
16.434,563.6599139,640.13,14.0842,17.65,16.33902,18.94041,0
